Start Date,End Date,Minimum Value,Maximum Value,Absolute Maximum Value,Range,25th Percentile,50th Percentile (Median),75th Percentile,Normalized Displacement (50% Threshold),Normalized Displacement (80% Threshold),[AI] Max Probability,[AI] Percent Above 50%,[AI] Percent Above 80%,Accuracy (50% Threshold),Recall (50% Threshold),Precision (50% Threshold),Accuracy (80% Threshold),Recall (80% Threshold),Precision (80% Threshold)
2024-08-10,2024-08-26,-0.08141056,0.14152691,0.14152691,0.22293746,0.0018810481415130198,0.01840436737984419,0.04922860860824585,0.18475203,nan,59.51005816459656,1.5766989576877253,0.0,0.7604443482222958,0.020937460242452882,0.310163787300875,0.7664306393961777,0.0,nan
2024-08-26,2024-10-09,-0.22627711,0.8263995,0.8263995,1.0526767,0.003591184737160802,0.012796110473573208,0.023907102644443512,-0.08507536,nan,77.78077125549316,0.7937423819782786,0.0,0.777292576419214,0.017240056116137072,0.4831383344803854,0.7775602527902872,0.0,nan
2024-08-22,2024-12-20,-0.19866979,0.9270365,0.9270365,1.1257063,-0.026341564022004604,-0.010583368595689535,0.0065422047628089786,-0.005985936,nan,70.2883780002594,1.6159951662958996,0.0,0.7639332893905688,0.027663484141942373,0.3984959211420802,0.7672138914064431,0.0,nan
2024-08-22,2024-10-01,-0.24563219,0.89641917,0.89641917,1.1420513,-0.04273442644625902,-0.02923149522393942,-0.014458512421697378,-0.055361327,nan,75.94897150993347,2.5986652385268187,0.0,0.7577919447419735,0.04393740812883325,0.4008005707038681,0.7629476669138447,0.0,nan
2024-10-01,2024-10-25,-0.071124785,0.07885097,0.07885097,0.14997575,-0.018528307788074017,0.008093753829598427,0.036513783037662506,0.52011317,nan,57.94082283973694,1.4733006773101112,0.0,0.7298916688657254,0.023548583136101503,0.428354867297915,0.7320027653164446,0.0,nan
2024-08-14,2024-09-15,-0.12313667,0.34429362,0.34429362,0.4674303,0.0020548979518935084,0.009128084406256676,0.021810423117130995,0.080485046,nan,68.66012811660767,3.8999758728845686,0.0,0.7450413475126535,0.06511548441520999,0.41456201774363505,0.7517054689012087,0.0,nan
2024-08-02,2024-10-09,-0.2685064,0.82850623,0.82850623,1.0970126,-0.01454181200824678,0.013654711190611124,0.037495601922273636,-0.06304408,nan,79.58164811134338,3.1808058711918274,0.0,0.7489029430140302,0.051966838491734044,0.39982120183462466,0.7552759292014974,0.0,nan
2024-05-18,2024-09-03,-0.14665003,0.793633,0.793633,0.940283,-0.003231763024814427,0.0073275319300591946,0.025524902157485485,0.12644488,0.23433135,96.94905281066896,9.61727224271959,4.23250244007116,0.7589040100233277,0.17717435719517366,0.413512891012999,0.7703117753334764,0.08263675263097028,0.4382441449692529
2024-09-03,2024-12-12,-0.2175874,0.9050681,0.9050681,1.1226555,0.014868853148072958,0.03483374044299126,0.06607701629400253,0.055161484,nan,57.1163535118103,1.0682947529807942,0.0,0.7639341008336642,0.016740730739427525,0.3654215786776012,0.7668094892609273,0.0,nan
2024-09-07,2024-10-01,-0.25489983,0.86518717,0.86518717,1.120087,-0.003614006971474737,0.005199978360906243,0.013207573909312487,-0.057171807,-0.15715446,86.10025644302368,2.9902591749149003,0.2309391548391722,0.7469031141277813,0.052897307737552975,0.44154049918933114,0.7503979296052115,0.004623436170591116,0.4997043169722058
2024-05-18,2024-11-06,-0.111174166,0.96655077,0.96655077,1.0777249,0.026069706305861473,0.03592564910650253,0.06455178558826447,0.13889122,0.20574304,96.93635106086732,7.7338834165149555,3.5210399894782745,0.7691775748807653,0.15061013658739514,0.4277383957180961,0.7770640233139281,0.07266172086251127,0.45326937443478943
2024-10-29,2024-12-24,-0.16792065,0.41909963,0.41909963,0.5870203,0.004696641699410975,0.01151435635983944,0.017109497915953398,0.06625411,0.13673724,96.8640387058258,4.137275200423718,1.367172287216642,0.7494416742549874,0.0682223430438875,0.39944205788221604,0.7566938902098626,0.02601417121209464,0.46092293349906777
2024-09-15,2024-10-17,-0.16283622,0.6701408,0.6701408,0.83297706,-0.0191761227324605,-0.004815402906388044,0.022737853229045868,-0.031545594,nan,60.76675057411194,1.430493360526724,0.0,0.74028776131149,0.022863954420252276,0.41103685408494356,0.7428329851027511,0.0,nan
2024-08-14,2024-11-06,-0.17704757,0.9297855,0.9297855,1.1068331,-0.0045495484955608845,0.00842713750898838,0.0176888145506382,0.03190831,nan,68.48151683807373,3.841381449694965,0.0,0.7604329889253889,0.06683185982180835,0.40395831176450286,0.7678116441170934,0.0,nan
2024-08-22,2024-10-25,-0.1939197,0.94441164,0.94441164,1.1383313,-0.01997491344809532,0.002656708238646388,0.03755970299243927,0.022525962,nan,68.65817308425903,1.6953667847628462,0.0,0.7612654829584466,0.027450848439541275,0.3799611210108537,0.7653356815248139,0.0,nan
2024-10-25,2024-12-20,-0.097413614,0.14843911,0.14843911,0.24585272,-0.021965157240629196,0.02010400965809822,0.05004001781344414,0.19714372,0.62943774,91.81861281394958,3.065810428975084,0.4694237520335644,0.752055141707338,0.05149315880038289,0.40684346932391974,0.7576693210035106,0.0094873306667006,0.4895666131621188
2024-08-22,2024-11-06,-0.18701148,0.98427355,0.98427355,1.171285,-0.026494201738387346,-0.014465826097875834,0.0012305592535994947,0.010955545,nan,57.06193447113037,1.4884924885336848,0.0,0.7711824723297904,0.024289365444335534,0.3669219059919738,0.775144187196177,0.0,nan
2024-10-25,2024-12-24,-0.14438094,0.39239335,0.39239335,0.5367743,-0.0287629384547472,0.006003911141306162,0.03011897671967745,0.057243083,0.15242516,96.88745737075806,3.8467677027142737,1.3779261923109856,0.7472386334446443,0.06827108052981815,0.44046262331279606,0.7510177241202157,0.02614590147193173,0.4709186717041161
2024-08-10,2024-11-06,-0.21869873,0.8688045,0.8688045,1.0875032,-0.01121492125093937,0.0003697364591062069,0.013071727938950062,0.00841543,nan,67.37775802612305,1.9569179479777783,0.0,0.761645356290806,0.027466003676599803,0.324921363751401,0.7684976468024531,0.0,nan
